crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,success
avenger-mobile,0,0,1,0,0,0,0.0,0,0,0,0
aventeon,0,0,1,0,0,1,0.5,0,0,3,0
averail,1,0,1,0,0,2,0.625,0,0,1,0
aviary,2,0,1,0,0,3,1.7,1,0,10,0
aviat-networks,1,0,1,0,0,0,0.0,0,0,0,1
aviga-systems,1,0,1,0,0,1,0.075,0,0,0,0
avot-media,0,0,1,0,0,1,0.0,0,0,0,1
avvasi-inc,0,0,1,0,2,1,1.5,0,0,3,0
avvasi,1,0,1,0,0,0,0.0,0,0,0,0
awarepoint,0,0,1,0,0,4,6.0,0,0,15,0
axesstel,0,0,1,0,0,0,0.0,0,0,0,0
axis-app-platform,0,0,1,0,0,0,0.0,0,0,0,0
axismobile,0,0,2,0,0,1,0.3,0,0,3,1
axtel-s-a-b-de-c-v,0,0,1,0,0,0,0.0,0,1,0,0
aylus-networks,0,0,1,0,0,5,5.07,0,0,5,0
azingo,0,0,1,1,0,2,8.0,0,0,2,0
aziphone,0,0,0,0,0,0,0.0,0,0,0,0
baaju,0,3,3,0,0,0,0.0,0,0,0,0
bababoo-intelligent-calling-service,0,0,2,0,0,1,0.15,0,0,1,0
babble-soft,0,0,1,2,0,0,0.0,0,0,0,0
babblestream,0,1,1,0,0,0,0.0,0,0,0,0
baby20,1,1,1,0,0,0,0.0,0,0,0,0
babysms,0,0,0,0,0,0,0.0,0,0,0,0
bacciz,0,1,1,0,0,0,0.0,0,0,0,0
backelite,0,0,1,1,0,0,0.0,0,0,0,0
backweb-technologies,0,0,1,0,0,0,0.0,0,0,0,0
bad-donkey-social,1,0,1,0,0,0,0.0,0,0,0,0
badger,1,0,1,0,0,0,0.0,0,0,0,0
ball-park-waiter,0,0,0,0,0,0,0.0,0,0,0,0
bamboudesign,1,0,1,0,0,0,0.0,0,0,0,0
bambuser,2,4,1,0,1,1,0.25,0,0,1,0
bango,1,1,3,0,1,1,1.02,0,0,0,1
banjo,1,0,1,0,1,1,0.0,0,0,0,0
banzaiapp-com,0,0,1,0,0,0,0.0,0,0,0,0
bappz,0,1,1,0,1,0,0.0,0,0,0,0
bar-club-stats,0,0,1,0,0,0,0.0,0,0,0,0
barablu,0,4,1,1,0,0,0.0,0,0,0,0
barcoo,2,1,1,1,0,1,0.0,0,0,0,0
barkhappy-inc,0,0,0,0,0,0,0.0,0,0,0,0
bartizan-lead-retrieval,0,0,0,0,0,0,0.0,0,0,0,0
baslate,0,0,1,0,0,0,0.0,0,0,0,0
baytex,0,0,1,0,0,0,0.0,0,0,0,0
bbbundle,0,0,0,0,0,0,0.0,0,0,0,0
bcm-solutions,0,4,2,0,0,0,0.0,0,0,0,0
bcode,0,0,1,0,0,2,0.399,0,0,3,0
bd-innovation,0,1,1,0,0,0,0.0,0,0,0,0
beam-it-up-scotty,0,0,1,0,0,0,0.0,0,0,0,0
beamapp,0,0,0,0,0,0,0.0,0,0,0,0
beamme-info,0,0,1,0,0,0,0.0,0,0,0,0
beanup,0,0,1,0,0,0,0.0,0,0,0,0
beatthebushes,0,2,1,0,0,1,0.015,0,0,1,0
beaucoo,0,0,1,4,0,2,0.12,0,0,2,0
beclose,0,0,1,0,0,0,0.0,0,0,0,0
becouply,0,0,1,0,0,0,0.0,0,0,0,0
bee-media,0,0,0,0,0,0,0.0,1,0,0,0
bee-scene-llc,0,0,0,0,0,0,0.0,0,0,0,0
beek,0,0,1,0,0,0,0.0,0,0,0,0
beemolo,0,0,0,0,0,0,0.0,0,0,0,0
beeo,0,0,0,1,0,0,0.0,0,0,0,0
beepsend,0,0,1,0,0,0,0.0,0,0,0,0
beer-gardens-nyc,0,0,0,0,0,0,0.0,0,0,0,0
beer-ram,0,0,0,0,0,0,0.0,0,0,0,0
beergram,0,0,1,0,1,0,0.0,0,0,0,0
beerwhich-com,0,2,1,0,0,0,0.0,0,0,0,0
beetmobile,0,0,1,0,0,1,0.05,0,0,1,0
behavio,0,0,1,0,0,1,0.0355,0,0,1,0
behindthefrontdoor,0,4,1,0,0,0,0.0,0,0,0,0
belair-networks,3,0,1,0,0,3,4.34,0,0,15,0
believersfund,0,0,1,0,0,1,0.005,0,0,0,0
bellurbis-technologies,0,0,0,0,0,0,0.0,0,0,0,0
beluga,0,0,1,0,1,0,0.0,0,0,0,1
bemobee,0,0,1,0,0,0,0.0,0,0,0,0
bemobio,0,0,1,0,0,0,0.0,0,0,0,0
beqrious,0,0,1,0,0,0,0.0,0,0,0,0
berazee-inc,0,0,0,0,0,0,0.0,0,0,0,0
berggi,0,0,1,0,0,2,1.2,0,0,3,0
berkna-wireless,0,0,1,0,0,3,0.0,0,0,0,1
berryski,0,0,0,0,0,0,0.0,0,0,0,0
berrystore,0,0,0,0,0,0,0.0,0,0,0,1
best-app-ideas,0,0,1,0,0,0,0.0,0,0,0,0
best-apps-market,1,0,2,2,0,1,0.0,0,0,1,0
best-mobile-contracts,0,0,0,0,0,0,0.0,0,0,0,0
bestbuzz,0,0,2,0,0,0,0.0,0,0,0,0
bestfit-mobile,0,0,1,0,0,0,0.0,0,0,0,0
bestmobilesaver,0,0,0,0,0,0,0.0,0,0,0,0
betanoodle,0,0,0,0,0,0,0.0,0,0,0,1
better-day-wireless,0,0,0,0,0,0,0.0,0,0,0,0
better-voicemail,0,0,1,0,0,0,0.0,0,0,0,0
between,0,0,0,0,0,2,0.4,0,0,5,0
betwext,0,0,1,0,0,0,0.0,0,0,0,0
bianor,0,0,1,1,0,0,0.0,0,0,0,0
bid-my-bill,0,0,1,0,0,0,0.0,0,0,0,0
big-in-japan,0,0,1,2,0,1,0.07,1,0,1,0
big-launcher,0,0,1,0,0,0,0.0,0,0,0,0
big-red-zebra,0,0,1,0,0,0,0.0,0,0,0,0
bigroad,0,0,1,0,0,4,0.225,0,0,3,0
bigtime-wireless,0,0,1,0,0,0,0.0,0,0,0,0
bigtime,0,0,5,0,0,0,0.0,0,0,0,0
billing-revolution,0,0,1,0,0,2,0.66,0,0,5,0
bilsoft-international,0,0,0,0,0,0,0.0,0,0,0,0
binary-studio-sydney,0,0,1,0,0,0,0.0,0,0,0,0
binary-thumb,0,0,1,1,0,0,0.0,0,0,0,0
binbit,0,0,5,0,0,0,0.0,0,0,0,0
binu,0,0,1,1,0,5,0.762,0,0,3,0
biomech,0,2,0,0,0,0,0.0,0,0,0,0
bipbip,0,0,1,0,0,0,0.0,0,0,0,0
bipper,12,1,3,2,0,5,0.421,0,0,5,0
bipsly,1,7,1,0,0,0,0.0,0,0,0,0
bitboys-oy,0,0,1,0,0,1,0.4,0,0,1,1
bitflx,0,0,0,0,0,0,0.0,0,0,0,0
bitfone-corporation,0,0,1,0,0,0,0.0,0,0,0,1
bitmantra,0,0,2,1,0,0,0.0,0,0,0,0
bitmix,0,0,3,0,0,0,0.0,0,0,0,0
bitrzr,0,0,1,0,0,0,0.0,0,0,0,0
bitsmedia,0,0,0,0,0,0,0.0,0,0,0,0
bitstream,0,2,1,1,1,0,0.0,1,0,0,1
bitwave,0,0,1,0,0,4,2.78,0,0,6,0
bitwineinc,1,0,2,2,0,2,2.25,0,0,2,0
bitzio,0,0,0,0,0,0,0.0,0,0,0,0
bizness-apps,1,0,1,0,0,1,0.0,0,0,3,0
biznessapps,0,0,1,0,0,0,0.0,0,0,0,0
bizspeed,0,0,3,0,0,0,0.0,0,0,0,0
bizzabo,0,9,2,0,1,1,0.15,0,0,0,0
bizzonia,0,0,1,0,0,0,0.0,0,0,0,0
bl-healthcare,3,0,1,0,0,1,0.5,0,0,0,0
blaast,1,0,1,0,0,2,0.37,0,0,4,0
blackfox,0,0,0,0,0,0,0.0,0,0,0,0
blank-software,0,0,0,0,0,0,0.0,0,0,0,0
blendr,5,0,1,0,0,0,0.0,0,0,0,0
blenture-software,0,0,0,0,0,0,0.0,0,0,0,0
blindtype,0,0,0,0,0,0,0.0,0,0,0,1
blink-booking,5,1,0,0,0,1,0.25,0,0,5,0
blink-for-iphone-and-android,0,0,0,0,0,1,0.005,0,0,0,0
blink-messenger,0,0,0,0,0,1,0.1,0,0,0,0
blinkconnect-media,0,0,0,1,0,0,0.0,0,0,0,0
blinxbox,0,0,0,0,0,0,0.0,0,0,0,0
blip-systems,0,0,1,0,0,0,0.0,0,0,0,0
blipsocial,0,0,0,0,0,0,0.0,0,0,0,0
blockboard,1,4,1,0,0,1,0.1,0,0,8,1
blogradio,1,2,1,0,1,1,0.0,0,0,0,0
bloo,0,0,1,2,0,0,0.0,0,0,0,0
bloomworlds,0,0,1,0,0,0,0.0,0,0,0,0
blu-linx-technology,0,0,0,0,0,0,0.0,0,0,0,0
blucurrent-pte-ltd,0,0,1,0,0,0,0.0,0,0,0,0
blue-crow-media,1,0,1,1,0,0,0.0,0,0,0,0
blue-label-labs,0,0,2,0,0,0,0.0,0,0,0,0
blue-lion-mobile,0,5,1,1,0,2,0.0,0,0,1,0
blue-ocean-wireless,0,0,1,0,0,0,0.0,0,0,0,1
blue-seat-media,0,1,0,0,0,0,0.0,0,0,0,0
blue-touch,0,0,1,0,0,0,0.0,0,0,0,0
blue-whale-web-solutions,0,1,2,0,0,0,0.0,0,0,0,0
blue-wireless-data,0,0,0,0,0,0,0.0,1,0,0,0
bluebox,0,5,1,0,0,1,0.95,0,0,4,0
bluedot-innovation,0,0,1,0,0,0,0.0,0,0,0,0
bluehaze,0,0,0,0,0,0,0.0,0,0,0,0
bluematter-technologies,0,0,0,0,0,0,0.0,0,0,0,0
bluepier,5,0,1,1,1,0,0.0,0,0,0,0
bluesocket,0,0,1,0,0,3,2.7,0,0,9,1
bluesource-mobile-solutions-gmbh,0,0,3,0,0,0,0.0,0,0,0,0
bluestreak-technology,0,0,1,0,0,4,3.9,0,0,11,0
bluetalk,0,0,1,0,0,0,0.0,0,0,0,0
bluetrain-mobile,0,0,1,0,0,1,0.153,0,0,4,0
blueunplugged-com,0,0,1,0,0,0,0.0,0,0,0,0
bluevia-2,0,0,0,0,0,0,0.0,0,0,0,0
bluewalks,0,0,0,0,0,0,0.0,0,0,0,0
bluewave-communications,0,0,4,0,0,0,0.0,0,0,0,0
bluey-co,2,0,1,0,0,0,0.0,0,0,0,0
blurtopia,3,0,1,0,0,0,0.0,0,0,0,0
blyk,0,0,4,1,0,4,8.7,0,0,4,0
bmobilized,0,0,1,0,0,1,0.15,0,0,2,0
boarding-fr,0,1,1,1,0,0,0.0,0,0,0,0
bodyshopbids,1,0,0,0,0,2,0.125,0,0,4,0
bodystreams,0,0,0,0,0,0,0.0,0,0,0,0
boilerplate-inc,0,0,1,0,0,0,0.0,0,0,0,0
boingo-wireless,1,0,1,0,0,1,6.5,1,0,3,0
boku,5,8,1,2,2,5,7.3,2,0,18,0
boldstreet-wireless,0,0,1,0,0,0,0.0,0,0,0,0
bolt-creative,0,0,1,0,1,0,0.0,0,0,0,0
boltell,0,0,1,5,0,0,0.0,0,0,0,0
bone-gravy-games,0,0,1,0,0,0,0.0,0,0,0,0
bonfyre,0,0,1,0,0,1,0.075,0,0,2,0
bongotones-com,0,1,1,0,0,0,0.0,0,0,0,0
boni-2,0,0,0,0,0,0,0.0,0,0,0,0
bonobo,0,0,4,1,0,0,0.0,0,0,0,0
boobga-entertainment-llc,0,1,1,3,0,0,0.0,0,0,0,0
bookitnow,0,0,1,0,0,1,0.026,0,0,0,0
bookletmobile,0,0,0,0,0,1,0.05,0,0,0,0
boom-engine,0,3,1,0,0,0,0.0,0,0,0,0
boomset-2,0,0,1,0,0,3,0.0151,0,0,2,0
borqs,0,0,1,0,0,2,1.74,0,0,4,0
bouncity,0,2,1,0,0,0,0.0,0,0,0,0
bovcontrol,0,0,1,0,0,1,0.005,0,0,1,0
boxcar,1,2,1,0,0,1,0.015,0,0,1,1
boxslate,0,0,0,0,0,0,0.0,0,0,0,0
boxtone,0,2,1,0,0,2,1.15,0,0,2,0
brainglass,0,0,1,0,0,0,0.0,0,0,0,0
brainwave-apps,0,0,0,0,0,0,0.0,0,0,0,0
branding-brand,1,0,1,0,0,1,0.75,0,0,2,0
breadcrumb-pos,0,0,1,0,0,0,0.0,0,0,0,1
breadcrumb,0,0,1,0,0,0,0.0,0,0,0,1
break-the-ice,0,10,1,0,0,0,0.0,0,0,0,0
breathometer-inc,0,0,1,0,0,0,0.0,0,0,0,0
breeze-tech,0,0,1,0,0,1,0.158,0,0,2,0
breezy,0,0,1,0,0,1,0.075,0,0,8,0
brew-review,0,3,1,0,1,0,0.0,0,0,0,0
brewapps,0,0,0,0,0,0,0.0,0,0,0,0
brian-industries,0,2,1,0,0,1,0.0,0,0,0,0
bridg-me,0,0,0,0,0,0,0.0,0,0,0,0
bridgewater-systems,0,0,1,0,0,1,0.0,0,0,4,1
bridgewave,0,0,1,0,0,5,3.75,0,0,21,0
bright-box,0,0,1,0,0,1,0.026,0,0,1,0
brightkite,3,8,1,0,0,3,0.142,0,0,2,1
brilsystems,0,0,0,0,0,0,0.0,0,0,0,0
brisk,0,0,1,0,0,0,0.0,0,0,0,0
brit-my-pride,0,0,0,0,0,0,0.0,0,0,0,0
broadband-convergent,0,0,0,1,0,0,0.0,0,0,0,0
broadband-expert-2,0,1,1,0,0,0,0.0,0,0,0,0
broadcast-mobi,0,0,1,0,0,1,0.0025,0,0,1,0
broadcastr,2,0,1,0,0,0,0.0,0,0,0,0
broadcom,2,0,1,0,0,0,0.0,11,4,0,1
broadforward,0,0,1,1,0,0,0.0,0,0,0,0
broadspot-world-wide-wireless,0,0,0,0,0,0,0.0,1,0,0,0
broadtexter,0,0,0,0,0,0,0.0,0,0,0,0
brogent-technologies,0,0,1,4,0,0,0.0,0,0,0,0
broken-rules,0,0,0,0,0,0,0.0,0,0,0,0
bromance,1,4,1,0,0,0,0.0,0,0,0,0
broomstick-productions,0,0,0,0,0,1,0.0,0,0,1,0
brrag-it,0,0,0,0,0,0,0.0,0,0,0,0
bssekhon,0,0,0,0,0,0,0.0,0,0,0,0
bst-technology-group,0,0,1,0,0,0,0.0,0,0,0,1
btracking-com,0,0,1,0,0,0,0.0,0,0,0,0
bubble-finder,0,0,1,0,1,0,0.0,0,0,0,0
bubble-motion,1,0,1,0,0,6,5.0,0,0,14,0
bubbleshare,0,0,1,1,0,0,0.0,0,0,0,1
bubbletree,0,0,0,1,0,0,0.0,0,0,0,0
buddha,0,0,1,0,2,0,0.0,0,0,0,0
buddy,9,0,1,0,0,1,0.1,0,0,1,0
buddytraffic,0,0,0,0,0,0,0.0,0,0,0,0
budge-studios,0,0,1,0,0,0,0.0,0,0,0,0
bugaboo,0,0,0,1,0,0,0.0,0,0,0,0
buildcalc,0,0,0,0,0,0,0.0,0,0,0,0
bulletin-net,0,0,1,0,0,0,0.0,0,0,0,0
bullroarer,1,6,1,0,0,0,0.0,0,0,0,1
bump-technologies,0,0,1,0,0,3,1.99,0,0,14,0
bumpchat,0,0,1,0,0,0,0.0,0,0,0,1
buongiorno,1,0,25,2,0,0,0.0,6,0,0,1
burpple,2,0,1,0,0,1,0.05,0,0,2,0
burst-sms,0,3,1,0,0,0,0.0,0,0,0,0
business-only-broadband,0,0,1,0,0,0,0.0,0,0,0,0
busitones,0,0,0,0,0,0,0.0,0,0,0,0
bustavote,0,0,0,0,0,0,0.0,0,0,0,0
busyevent,0,0,1,1,0,1,0.005,0,0,2,0
busylife-software,0,0,1,0,0,1,0.123,0,0,2,0
butter,0,0,0,0,0,0,0.0,0,0,0,0
buytopia-ca,0,0,1,0,0,0,0.0,0,0,0,0
buzzcity,0,1,1,0,0,1,1.0,0,0,1,0
buzzd,0,0,1,0,0,3,0.35,0,0,6,0
buzzmob,0,0,1,0,0,2,0.2,0,0,2,0
buzzqrowd,0,0,1,0,0,0,0.0,0,0,0,0
buzztable,0,0,1,0,0,1,0.0025,0,0,1,0
buzztouch,0,4,1,0,0,0,0.0,0,0,0,0
buzzwire,0,0,1,0,0,2,1.2,0,0,5,0
bvocalized,0,0,1,1,0,0,0.0,0,0,0,0
bypass-lane,0,0,1,0,0,3,0.585,0,0,6,0
byss-mobile,0,0,1,0,0,0,0.0,0,0,0,0
bytelight,0,0,0,0,1,1,0.125,0,0,1,0
bytemobile,0,0,8,2,0,0,0.0,0,0,0,0
c-spire-wireless,0,0,1,0,0,0,0.0,0,0,0,0
c-vibes,0,1,1,0,0,1,0.075,0,0,0,0
c4-interactive,0,0,0,0,0,0,0.0,0,0,0,0
c4m,0,0,1,1,0,1,0.25,0,0,2,0
caartoo,1,0,1,0,0,0,0.0,0,0,0,0
cabify,0,0,0,0,0,1,0.15,0,0,3,0
cabulous-com,0,1,0,1,0,1,0.8,0,0,3,0
cadec-global,0,0,1,0,0,1,0.4,0,0,1,0
calamp,1,0,1,0,0,2,0.925,0,0,0,0
call-genie,0,0,1,0,0,0,0.0,1,0,0,0
call-loop,4,0,1,0,0,1,0.0,0,0,1,0
callarc-technologies,2,0,1,0,0,0,0.0,0,0,0,1
callaway-digital-arts,0,0,1,0,0,1,0.6,0,0,3,0
callbytext,0,0,0,0,0,0,0.0,0,0,0,0
callmyname,0,0,1,4,0,1,0.6,0,0,1,0
calls-bg,0,0,1,0,2,0,0.0,0,0,0,0
callsome-solutions,0,0,1,0,0,0,0.0,0,0,0,0
callyo,0,0,1,0,0,0,0.0,0,0,0,0
calvium,0,0,1,0,0,0,0.0,0,0,0,0
camber-tech,0,4,3,0,0,1,0.15,0,0,0,0
cambridge-wireless,0,0,1,0,0,1,0.005,0,0,0,0
camcard,0,0,0,0,0,0,0.0,0,0,0,0
camclic,0,0,1,0,0,0,0.0,0,0,0,0
camera,0,0,0,0,0,0,0.0,0,0,0,0
camigo-media,0,0,0,7,0,0,0.0,0,0,0,0
canecom,0,0,1,1,0,0,0.0,0,0,0,0
cannedapps,0,0,2,0,0,0,0.0,0,0,0,0
cannonball,0,0,1,0,0,0,0.0,0,0,0,0
canvas,6,0,1,2,0,5,0.53,0,0,2,0
canwe-studios,0,0,1,0,0,1,0.15,0,0,0,0
canwenetwork,0,3,1,0,0,1,0.175,0,0,0,0
capptalog,0,0,1,0,0,0,0.0,0,0,0,0
cappture,0,0,0,0,0,0,0.0,0,0,0,0
capsulefm,0,0,1,0,0,0,0.0,0,0,0,0
captimo,0,0,1,0,0,2,0.12,0,0,2,0
captiv8-mobile,0,0,1,0,0,0,0.0,0,0,0,0
capturall,0,3,1,0,0,0,0.0,0,0,0,0
carbon-apps,0,0,1,0,0,0,0.0,0,0,0,0
carbon-credits-international,0,0,0,0,0,0,0.0,0,0,0,0
card-swapp,0,0,0,0,0,0,0.0,0,0,0,0
cardagin-networks,0,0,1,0,0,1,0.425,0,0,0,0
cardagram,0,0,1,0,0,0,0.0,0,0,0,0
cardback,0,0,1,0,0,0,0.0,0,0,0,0
cardflight,0,2,1,0,0,0,0.0,0,0,0,0
cardfree,0,0,1,0,0,1,1.0,0,0,0,0
cardgloo,0,0,1,0,0,0,0.0,0,0,0,0
cardify,0,0,0,0,0,0,0.0,0,0,0,0
cardign,0,0,1,1,0,0,0.0,0,0,0,0
cardinal,1,0,1,0,0,1,0.0065,0,0,1,0
cardmobili,0,0,1,0,0,0,0.0,0,0,0,0
cardmunch,0,0,1,0,0,1,0.0,0,0,1,1
cardrio,0,0,0,0,0,0,0.0,0,0,0,0
cardstar,0,0,2,0,0,2,0.175,0,0,6,1
cardzapp,0,0,0,0,0,0,0.0,0,0,0,0
care-thread,0,0,1,0,0,1,0.025,0,0,1,0
care-zone,3,0,0,0,0,0,0.0,0,0,0,0
careticker,0,0,1,0,0,0,0.0,0,0,0,0
caretotell,0,1,0,0,0,0,0.0,0,0,0,0
carjump,0,0,1,0,0,0,0.0,0,0,0,0
carlsays,2,0,0,0,0,0,0.0,0,0,0,0
carpursuit-com,0,0,0,0,0,0,0.0,0,0,0,0
carrier-iq,1,0,1,0,0,3,4.2,0,0,12,0
carrier-mobile,0,0,1,1,0,1,0.001,0,0,0,0
carrot-mobiles,0,0,0,0,0,0,0.0,0,0,0,0
cars-people,0,0,0,0,0,0,0.0,0,0,0,0
cartasite,0,3,1,0,0,2,0.57,0,0,2,0
cartcrunch,0,0,1,0,0,3,0.0813,0,0,8,0
carticipate,1,3,1,4,3,1,0.013,0,0,0,0
cartomapic,0,2,1,0,0,0,0.0,0,0,0,0
carvoyant,0,0,1,0,0,0,0.0,0,0,0,0
carzify,0,0,1,0,0,0,0.0,0,0,0,0
casabi,0,0,2,0,0,2,1.28,0,0,5,1
cascada-mobile,0,0,1,1,1,1,0.0,0,0,0,0
cash-a-phone,0,0,0,0,0,0,0.0,0,0,0,0
cash-my-fone,0,2,1,0,0,0,0.0,0,0,0,0
cashlog,0,6,1,0,0,0,0.0,0,0,0,0
cashsquare,0,0,1,0,1,1,0.0125,0,0,1,0
casscade-media,0,0,1,0,0,0,0.0,0,0,0,0
catalogplayer,0,0,1,0,0,0,0.0,0,0,0,0
cause-it,0,0,1,0,0,2,0.0765,0,0,1,0
caymay-education,0,0,0,0,0,0,0.0,0,0,0,0
cayo-tech,0,3,0,0,0,0,0.0,0,0,0,0
cbtec,1,0,1,1,0,0,0.0,0,0,0,0
ceedo-technologies,0,0,1,3,0,1,0.45,0,0,1,0
ceemly,0,0,1,0,0,0,0.0,0,0,0,0
celilo-group-media,0,0,2,0,0,0,0.0,0,0,0,0
cell-fire,0,0,1,0,0,0,0.0,0,0,0,0
cell-pay-me,0,0,2,0,0,0,0.0,0,0,0,0
cell-phones-etc,0,0,1,0,0,0,0.0,0,0,0,0
cell2get,0,0,1,0,0,0,0.0,0,0,0,0
cellbusters-partner-program,0,0,0,0,0,0,0.0,0,0,0,0
cellfire,0,4,1,0,0,3,2.6,0,0,5,0
cellflare,0,1,1,0,0,0,0.0,0,0,0,0
cellfservices,0,0,1,0,0,0,0.0,0,0,0,0
cellgsmservice,0,0,0,0,0,0,0.0,0,0,0,0
cellhelmet,0,5,1,0,0,0,0.0,0,0,0,0
cellidea,0,0,0,0,0,0,0.0,0,0,0,1
cellity,0,4,1,3,0,1,0.0,0,0,3,1
cellmania,1,0,1,0,0,0,0.0,0,0,0,1
cellogic,0,0,1,0,0,1,0.075,0,0,2,0
cellrox,1,0,1,0,0,1,0.47,0,0,3,0
cellswapper,0,1,0,0,0,0,0.0,0,0,0,0
celltrade,0,1,0,0,0,0,0.0,0,0,0,0
celltradein,0,0,1,0,0,0,0.0,0,0,0,0
cellular-optimization,0,0,1,0,0,0,0.0,0,0,0,0
cellularstream-com,0,0,0,0,0,0,0.0,0,0,0,0
cellunlocker,0,0,0,0,0,0,0.0,0,0,0,0
celly,0,0,1,0,0,1,0.14,0,0,2,0
celtra-inc-2,0,0,2,1,0,1,0.4,0,0,3,0
celtra-inc,1,6,1,0,0,3,1.02,0,0,4,0
celtro,0,0,2,0,0,2,2.7,0,0,10,0
celulares-com,0,2,1,0,0,1,0.0,0,0,1,0
cenoplex,0,0,1,0,0,0,0.0,0,0,0,0
centennial-communications-corp,0,0,1,0,0,0,0.0,0,0,0,1
centerac-technologies,0,0,0,0,0,0,0.0,0,0,0,0
centili,0,0,1,0,0,0,0.0,0,0,0,0
centirion-mobile-ltd,0,0,0,0,0,0,0.0,0,0,0,0
centrl,0,3,1,0,0,1,0.05,0,0,1,0
challengeloop,0,0,0,0,0,0,0.0,0,0,0,0
challions,0,0,0,0,0,0,0.0,0,0,0,0
challngr,0,0,1,0,0,0,0.0,0,0,0,0
changingworlds,0,0,1,0,0,0,0.0,0,0,0,0
chapter,0,0,0,0,0,0,0.0,0,0,0,0
charge-anywhere,0,0,1,0,0,0,0.0,0,0,0,0
charge-puck,0,0,0,0,0,0,0.0,0,0,0,0
charitas,0,0,0,1,0,1,0.0003,0,0,0,0
chartsnow,0,0,1,0,0,1,0.06,0,0,0,0
chasma,0,0,1,0,0,0,0.0,0,0,0,0
chatchuck,0,2,0,0,0,0,0.0,0,0,0,0
chatkast,1,0,0,0,0,0,0.0,0,0,0,0
chattaround,0,0,1,0,0,0,0.0,0,0,0,0
chatterfly,2,2,1,1,0,1,0.1,0,0,0,1
cheap-monthly-mobile,0,0,1,0,0,0,0.0,0,0,0,0
cheaper-laptop,0,0,0,0,0,0,0.0,0,0,0,0
check-in,0,0,0,0,0,0,0.0,0,0,0,0
checkinpage,0,0,0,0,0,1,0.01,0,0,1,0
checkmate,0,0,0,0,0,0,0.0,0,0,0,1
checkparking,0,0,0,0,0,0,0.0,0,0,0,0
checkpoints,1,0,1,0,0,1,0.1,0,0,2,0
cheepster,0,0,1,0,0,0,0.0,0,0,0,0
cheers,0,0,1,0,0,1,0.25,0,0,4,0
chefs-feed,0,0,1,0,0,0,0.0,0,0,0,0
chelsea-apps-factory,0,0,1,0,0,0,0.0,0,0,0,0
chevia,2,2,1,1,0,1,0.01,0,0,0,0
chikka,0,0,2,3,0,1,0.0,0,0,1,0
childprotectonline,0,0,1,0,0,0,0.0,0,0,0,0
chimani,0,2,1,0,0,0,0.0,0,0,0,0
china-telcom,0,0,1,0,0,0,0.0,0,0,0,1
chomp,1,7,1,0,0,2,0.257,0,0,7,1
chronos,0,0,1,0,0,0,0.0,0,0,0,0
chukong-technologies-inc,0,0,3,0,0,2,1.52,0,0,4,0
chunyu,0,0,0,0,0,0,0.0,0,0,0,0
churp,0,1,0,0,0,0,0.0,0,0,0,0
chuzer,0,2,1,0,0,0,0.0,0,0,0,0
chyngle,0,0,1,0,0,0,0.0,0,0,0,0
cibando,0,0,1,0,0,1,0.0,0,0,2,0
cicero-networks,0,0,1,0,0,1,0.14,0,0,3,0
cig-wireless,1,0,1,0,0,0,0.0,0,0,0,0
cinarra-systems,0,0,2,0,0,0,0.0,0,0,0,0
circle-inc,0,1,1,0,0,2,0.6,0,0,19,0
circle-it-up,0,0,2,0,0,0,0.0,0,0,0,0
cirius-technologies-usa,1,1,1,0,0,0,0.0,0,0,0,1
cirqa,0,2,1,0,0,0,0.0,0,0,0,0
cirrusmd,4,0,2,0,0,0,0.0,0,0,0,0
city-live,0,0,1,0,0,0,0.0,0,0,0,0
citybot,5,7,1,3,0,1,0.075,0,0,4,0
citylive,0,0,1,0,0,1,0.0,0,0,5,0
citymint,0,4,1,1,0,0,0.0,0,0,0,0
cityseed,0,0,2,0,0,0,0.0,0,0,0,0
citywise,0,0,0,0,0,0,0.0,0,0,0,0
clairmail,1,4,1,1,1,3,3.41,0,0,7,1
clan-fight,0,0,1,0,0,1,0.005,0,0,2,0
clearsplit,0,4,1,0,0,0,0.0,0,0,0,0
cleartxt,0,8,1,1,2,0,0.0,0,0,0,0
clearwire,0,0,1,0,0,4,570.0,1,0,17,1
clef,0,0,1,0,1,0,0.0,0,0,0,0
clever-coding,0,0,1,0,0,0,0.0,0,0,0,0
clever-commute,0,0,1,0,0,0,0.0,0,0,0,0
cleverbug,2,0,1,0,0,1,0.25,0,0,1,0
cleverspoke,0,0,1,0,0,0,0.0,0,0,0,0
clew-labs,0,0,0,0,0,0,0.0,0,0,0,0
click-a-phone,0,0,0,0,0,0,0.0,0,0,0,0
click-a-taxi,7,0,1,0,0,2,0.21,0,0,2,0
clickmo-inc,0,0,1,0,0,0,0.0,0,0,0,0
clickteez,0,0,1,0,0,1,0.025,0,0,0,0
clicmobile,0,0,2,0,0,0,0.0,0,0,0,0
climateminder,0,0,0,0,0,0,0.0,0,0,0,0
clinkle-2,0,0,1,0,0,0,0.0,0,0,0,0
clipsee,0,8,0,0,0,0,0.0,0,0,0,0
cliq-digital,0,0,1,0,0,0,0.0,0,0,0,0
clixtr,0,1,1,0,2,1,0.0,0,0,2,0
clock-studios,0,0,1,0,0,0,0.0,0,0,0,0
closycom,0,0,0,0,0,0,0.0,0,0,0,0
